File A,File B,n,Similarity
Howard90.txt,BC17.txt,5,1.12923e+13
Mississippi66.txt,Emory27.txt,5,7.21694e+12
Yale4.txt,Pepperdine86.txt,5,6.33567e+12
Yale4.txt,Brandeis99.txt,5,3.6765e+13
Mississippi66.txt,Tufts18.txt,5,8.82131e+12
Howard90.txt,Duke14.txt,5,7.30304e+12
Williams40.txt,Lehigh96.txt,5,5.62424e+12
William77.txt,UChicago30.txt,5,8.46594e+12
Bucknell39.txt,Mississippi66.txt,5,6.04808e+12
BC17.txt,Georgetown15.txt,5,1.22172e+13
BC17.txt,Santa74.txt,5,1.37516e+13
Bucknell39.txt,Colgate88.txt,5,3.71231e+12
William77.txt,Bingham82.txt,5,6.1029e+12
William77.txt,Stanford3.txt,5,8.20725e+12
Vermont70.txt,Dartmouth6.txt,5,8.00337e+12
USFCA72.txt,Smith60.txt,5,6.1977e+12
Stanford3.txt,BC17.txt,5,1.03318e+13
Stanford3.txt,Lehigh96.txt,5,7.94166e+12
USFCA72.txt,Bowdoin47.txt,5,6.09372e+12
William77.txt,JohnsHopkins55.txt,5,8.46974e+12
Brandeis99.txt,Georgetown15.txt,5,8.79925e+13
Amherst41.txt,Bowdoin47.txt,5,4.60008e+12
Bingham82.txt,Vassar85.txt,5,4.88471e+12
Bingham82.txt,Hamilton46.txt,5,4.93767e+12
Amherst41.txt,BC17.txt,5,7.25484e+12
Bingham82.txt,Cal65.txt,5,6.79706e+12
Pepperdine86.txt,BC17.txt,5,8.22613e+12
Brown11.txt,Vassar85.txt,5,5.16545e+12
Harvard1.txt,Amherst41.txt,5,7.54777e+12
Brown11.txt,Santa74.txt,5,7.66038e+12
Pepperdine86.txt,Lehigh96.txt,5,6.30382e+12
Villanova62.txt,Bowdoin47.txt,5,6.17853e+12
Harvard1.txt,Columbia2.txt,5,3.24781e+14
Brown11.txt,Rice31.txt,5,5.61551e+12
Villanova62.txt,Williams40.txt,5,6.35649e+12
Brown11.txt,Wesleyan43.txt,5,5.01674e+12
Villanova62.txt,Amherst41.txt,5,6.2194e+12
Villanova62.txt,Vassar85.txt,5,5.95927e+12
Harvard1.txt,Bucknell39.txt,5,6.61975e+12
Brown11.txt,Wellesley22.txt,5,6.29332e+12
Harvard1.txt,Duke14.txt,5,8.89943e+12
Pepperdine86.txt,Santa74.txt,5,7.17837e+12
Pepperdine86.txt,Georgetown15.txt,5,7.30602e+12
Brown11.txt,Bowdoin47.txt,5,5.2053e+12
Bingham82.txt,UChicago30.txt,5,7.22328e+12
Amherst41.txt,Brandeis99.txt,5,3.08458e+13
Bingham82.txt,Smith60.txt,5,4.9918e+12
Bingham82.txt,Bowdoin47.txt,5,4.89095e+12
Amherst41.txt,Vassar85.txt,5,4.59225e+12
Brandeis99.txt,Trinity100.txt,5,2.60287e+13
Stanford3.txt,Santa74.txt,5,9.03386e+12
William77.txt,Tulane29.txt,5,7.18775e+12
USFCA72.txt,Baylor93.txt,5,1.5307e+13
USFCA72.txt,Rice31.txt,5,6.60221e+12
Vermont70.txt,Northwestern25.txt,5,1.27777e+13
Stanford3.txt,Georgetown15.txt,5,9.17203e+12
William77.txt,NotreDame57.txt,5,8.45348e+12
Bucknell39.txt,Maine59.txt,5,5.23562e+12
BC17.txt,Lehigh96.txt,5,1.06138e+13
William77.txt,Vanderbilt48.txt,5,1.29622e+13
William77.txt,USFCA72.txt,5,7.75674e+12
BC17.txt,BC17.txt,5,1.56745e+13
Bucknell39.txt,Mich67.txt,5,6.65881e+12
Williams40.txt,Santa74.txt,5,6.51879e+12
Mississippi66.txt,Vassar85.txt,5,6.64753e+12
Yale4.txt,Emory27.txt,5,5.88235e+12
Howard90.txt,Amherst41.txt,5,6.1768e+12
Howard90.txt,Georgetown15.txt,5,9.34687e+12
Yale4.txt,Wake73.txt,5,5.65595e+12
Mississippi66.txt,Brandeis99.txt,5,5.69127e+13
Georgetown15.txt,Wellesley22.txt,5,7.92294e+12
Vermont70.txt,Wesleyan43.txt,5,5.51213e+12
Tulane29.txt,Tulane29.txt,5,7.4384e+12
Yale4.txt,Rochester38.txt,5,6.08425e+12
Auburn71.txt,Williams40.txt,5,1.79962e+13
Vermont70.txt,Bowdoin47.txt,5,5.68428e+12
Vermont70.txt,Williams40.txt,5,5.77729e+12
Auburn71.txt,Trinity100.txt,5,1.36414e+13
Dartmouth6.txt,Brandeis99.txt,5,4.72062e+13
Carnegie49.txt,Stanford3.txt,5,9.50954e+12
Carnegie49.txt,Mich67.txt,5,1.08351e+13
Hamilton46.txt,Wesleyan43.txt,5,4.34491e+12
Oberlin44.txt,Wake73.txt,5,5.4948e+12
Rochester38.txt,Trinity100.txt,5,4.70432e+12
Rice31.txt,UCSC68.txt,5,5.73635e+12
Rice31.txt,Mississippi66.txt,5,7.23533e+12
Rochester38.txt,Williams40.txt,5,5.06945e+12
Oberlin44.txt,Emory27.txt,5,5.71584e+12
Rochester38.txt,Colgate88.txt,5,4.58818e+12
UC64.txt,GWU54.txt,5,2.37217e+13
Hamilton46.txt,Baylor93.txt,5,1.14967e+13
Rochester38.txt,Rochester38.txt,5,5.59634e+12
WashU32.txt,Baylor93.txt,5,2.10811e+13
Villanova62.txt,Smith60.txt,5,6.02499e+12
Smith60.txt,Smith60.txt,5,4.61837e+12
UC64.txt,Bucknell39.txt,5,7.43013e+12
Rochester38.txt,Pepperdine86.txt,5,5.82125e+12
UC64.txt,Vermont70.txt,5,1.04884e+13
Hamilton46.txt,JohnsHopkins55.txt,5,6.56905e+12
WashU32.txt,Brandeis99.txt,5,8.08882e+13
Villanova62.txt,MIT8.txt,5,1.09105e+13
WashU32.txt,JohnsHopkins55.txt,5,8.41581e+12
Hamilton46.txt,Brandeis99.txt,5,3.47112e+13
UC64.txt,UChicago30.txt,5,1.22889e+13
Carnegie49.txt,Duke14.txt,5,7.89561e+12
Carnegie49.txt,BC17.txt,5,1.11488e+13
Hamilton46.txt,Tufts18.txt,5,5.91753e+12
Oberlin44.txt,Bowdoin47.txt,5,5.29059e+12
Rochester38.txt,Tufts18.txt,5,6.53639e+12
Rice31.txt,Vassar85.txt,5,4.81858e+12
Smith60.txt,Santa74.txt,5,6.15755e+12
Rochester38.txt,Emory27.txt,5,5.40757e+12
Oberlin44.txt,Williams40.txt,5,5.38442e+12
Syracuse56.txt,JohnsHopkins55.txt,5,1.19989e+13
Vermont70.txt,Howard90.txt,5,7.59006e+12
Trinity100.txt,JohnsHopkins55.txt,5,6.03975e+12
Dartmouth6.txt,Syracuse56.txt,5,1.08158e+13
Auburn71.txt,Emory27.txt,5,1.60708e+13
Vermont70.txt,Wake73.txt,5,5.92975e+12
Vermont70.txt,Emory27.txt,5,6.17215e+12
Auburn71.txt,Tufts18.txt,5,2.38441e+13
Yale4.txt,Yale4.txt,5,6.6242e+12
Williams40.txt,NotreDame57.txt,5,6.14936e+12
Mississippi66.txt,Syracuse56.txt,5,1.19079e+13
Yale4.txt,Williams40.txt,5,5.51683e+12
Howard90.txt,NotreDame57.txt,5,8.876e+12
Howard90.txt,UPenn7.txt,5,7.41941e+12
Yale4.txt,Bowdoin47.txt,5,5.42769e+12
Mississippi66.txt,Mississippi66.txt,5,1.00831e+13
William77.txt,Amherst41.txt,5,5.78063e+12
Bucknell39.txt,Duke14.txt,5,4.93332e+12
Brandeis99.txt,JohnsHopkins55.txt,5,6.12949e+13
William77.txt,Auburn71.txt,5,3.32026e+13
William77.txt,Columbia2.txt,5,4.4169e+14
Georgetown15.txt,Trinity100.txt,5,5.8235e+12
Bucknell39.txt,Smith60.txt,5,4.11885e+12
Emory27.txt,Trinity100.txt,5,4.54837e+12
Stanford3.txt,NotreDame57.txt,5,8.65722e+12
Vermont70.txt,Columbia2.txt,5,2.07559e+14
USFCA72.txt,Pepperdine86.txt,5,7.10842e+12
USFCA72.txt,UPenn7.txt,5,7.58664e+12
William77.txt,BC17.txt,5,1.0763e+13
NotreDame57.txt,Brandeis99.txt,5,8.70891e+13
Bingham82.txt,Oberlin44.txt,5,5.8087e+12
Amherst41.txt,Mississippi66.txt,5,6.90345e+12
Bingham82.txt,Mich67.txt,5,8.07467e+12
Bingham82.txt,Wake73.txt,5,5.10218e+12
Amherst41.txt,Syracuse56.txt,5,7.6057e+12
Brown11.txt,Tufts18.txt,5,6.85989e+12
Harvard1.txt,Bingham82.txt,5,8.02627e+12
Villanova62.txt,NotreDame57.txt,5,9.95671e+12
Villanova62.txt,UCSC68.txt,5,7.17349e+12
Harvard1.txt,Maine59.txt,5,9.44221e+12
Brown11.txt,Emory27.txt,5,5.60663e+12
Pepperdine86.txt,NotreDame57.txt,5,6.8907e+12
Duke14.txt,Williams40.txt,5,5.51927e+12
Brown11.txt,Tulane29.txt,5,6.69748e+12
Duke14.txt,Amherst41.txt,5,5.61949e+12
Brown11.txt,Syracuse56.txt,5,9.3799e+12
Brown11.txt,NotreDame57.txt,5,7.16013e+12
Harvard1.txt,American75.txt,5,9.82711e+12
Pepperdine86.txt,Stanford3.txt,5,7.63711e+12
Villanova62.txt,Wake73.txt,5,6.24493e+12
Harvard1.txt,Vanderbilt48.txt,5,1.2835e+13
Brown11.txt,UPenn7.txt,5,6.45901e+12
Villanova62.txt,Emory27.txt,5,6.41268e+12
Amherst41.txt,Tulane29.txt,5,5.95727e+12
Bingham82.txt,UCSC68.txt,5,5.81653e+12
Bingham82.txt,Mississippi66.txt,5,7.33503e+12
Amherst41.txt,Mich67.txt,5,7.61131e+12
Bingham82.txt,American75.txt,5,6.58306e+12
William77.txt,Georgetown15.txt,5,8.82822e+12
USFCA72.txt,Mich67.txt,5,1.00992e+13
NotreDame57.txt,Emory27.txt,5,6.31357e+12
Stanford3.txt,Stanford3.txt,5,9.6388e+12
USFCA72.txt,Wake73.txt,5,6.34091e+12
Vermont70.txt,WashU32.txt,5,6.9933e+12
Emory27.txt,Georgetown15.txt,5,6.71094e+12
William77.txt,Bucknell39.txt,5,5.03449e+12
Bucknell39.txt,Hamilton46.txt,5,4.0754e+12
Georgetown15.txt,Syracuse56.txt,5,1.36902e+13
Brandeis99.txt,Lehigh96.txt,5,7.7448e+13
Bucknell39.txt,Pepperdine86.txt,5,4.71727e+12
William77.txt,Howard90.txt,5,8.2605e+12
William77.txt,Duke14.txt,5,6.83823e+12
Howard90.txt,Mich67.txt,5,1.01652e+13
Williams40.txt,Wellesley22.txt,5,5.44249e+12
Yale4.txt,Baylor93.txt,5,1.27716e+13
Yale4.txt,Mississippi66.txt,5,8.15154e+12
Mississippi66.txt,Trinity100.txt,5,6.27264e+12
Howard90.txt,Stanford3.txt,5,8.76391e+12
Williams40.txt,Stanford3.txt,5,6.64795e+12
Auburn71.txt,Vassar85.txt,5,1.51631e+13
Vermont70.txt,NotreDame57.txt,5,7.48565e+12
Dartmouth6.txt,Wellesley22.txt,5,7.49323e+12
Dartmouth6.txt,Trinity100.txt,5,5.88583e+12
Vermont70.txt,UCSC68.txt,5,6.76097e+12
Auburn71.txt,Brandeis99.txt,5,7.32232e+14
Vermont70.txt,Oklahoma97.txt,5,1.9502e+13
Trinity100.txt,Lehigh96.txt,5,5.0027e+12
Syracuse56.txt,Lehigh96.txt,5,1.19085e+13
Rochester38.txt,Brandeis99.txt,5,3.26367e+13
Smith60.txt,Lehigh96.txt,5,5.41767e+12
Oberlin44.txt,Amherst41.txt,5,5.47446e+12
Oberlin44.txt,Vassar85.txt,5,5.26205e+12
Rice31.txt,Tufts18.txt,5,6.32012e+12
Rochester38.txt,Vassar85.txt,5,4.9738e+12
Carnegie49.txt,Georgetown15.txt,5,9.53566e+12
Hamilton46.txt,UPenn7.txt,5,5.59671e+12
Carnegie49.txt,Amherst41.txt,5,6.69202e+12
WashU32.txt,Tulane29.txt,5,7.07216e+12
Villanova62.txt,USFCA72.txt,5,8.42598e+12
UC64.txt,Cal65.txt,5,1.13752e+13
Hamilton46.txt,BC17.txt,5,7.34036e+12
Hamilton46.txt,Lehigh96.txt,5,5.56337e+12
UC64.txt,William77.txt,5,1.09175e+13
WashU32.txt,Emory27.txt,5,5.89804e+12
Rochester38.txt,Wake73.txt,5,5.19467e+12
Princeton12.txt,NotreDame57.txt,5,7.16179e+12
Hamilton46.txt,Emory27.txt,5,4.86262e+12
UC64.txt,Carnegie49.txt,5,1.21962e+13
WashU32.txt,Lehigh96.txt,5,7.67332e+12
WashU32.txt,BC17.txt,5,1.09712e+13
UC64.txt,UC64.txt,5,1.55439e+13
Hamilton46.txt,Tulane29.txt,5,5.80537e+12
Carnegie49.txt,Brandeis99.txt,5,6.15286e+13
Smith60.txt,Tufts18.txt,5,5.93007e+12
Carnegie49.txt,Pepperdine86.txt,5,7.53642e+12
Oberlin44.txt,Mississippi66.txt,5,7.96571e+12
Smith60.txt,Tulane29.txt,5,5.85701e+12
Rochester38.txt,NotreDame57.txt,5,6.57538e+12
Carnegie49.txt,Auburn71.txt,5,2.87583e+13
Rochester38.txt,UPenn7.txt,5,6.20688e+12
Rice31.txt,Mich67.txt,5,7.96024e+12
Oberlin44.txt,Baylor93.txt,5,1.34698e+13
Trinity100.txt,Tulane29.txt,5,5.42066e+12
Syracuse56.txt,Tulane29.txt,5,9.46752e+12
Yale4.txt,Wesleyan43.txt,5,5.25805e+12
Dartmouth6.txt,Lehigh96.txt,5,7.71303e+12
Vermont70.txt,Brandeis99.txt,5,3.66157e+13
Auburn71.txt,Baylor93.txt,5,1.54308e+14
Auburn71.txt,Georgetown15.txt,5,3.86573e+13
Vermont70.txt,Pepperdine86.txt,5,6.64544e+12
Dartmouth6.txt,BC17.txt,5,1.01698e+13
Auburn71.txt,Duke14.txt,5,1.91714e+13
Yale4.txt,NotreDame57.txt,5,7.17652e+12
Mississippi66.txt,Mich67.txt,5,1.1124e+13
Howard90.txt,Williams40.txt,5,6.19378e+12
Howard90.txt,Bowdoin47.txt,5,6.05702e+12
Mississippi66.txt,Tulane29.txt,5,8.62284e+12
Yale4.txt,UPenn7.txt,5,6.76053e+12
Bucknell39.txt,Oklahoma97.txt,5,1.37499e+13
Georgetown15.txt,Georgetown15.txt,5,9.95934e+12
Bucknell39.txt,American75.txt,5,5.43621e+12
William77.txt,WashU32.txt,5,7.86104e+12
William77.txt,Brown11.txt,5,6.75477e+12
Bucknell39.txt,UCSC68.txt,5,4.79865e+12
Brandeis99.txt,Tulane29.txt,5,3.74616e+13
Harvard1.txt,Dartmouth6.txt,5,1.02666e+13
USFCA72.txt,Maine59.txt,5,7.88396e+12
NotreDame57.txt,BC17.txt,5,1.17508e+13
USFCA72.txt,Williams40.txt,5,6.2107e+12
William77.txt,Brandeis99.txt,5,7.55465e+13
Vermont70.txt,Bucknell39.txt,5,5.17816e+12
USFCA72.txt,Wesleyan43.txt,5,5.89989e+12
Stanford3.txt,Emory27.txt,5,7.08762e+12
Bingham82.txt,Pepperdine86.txt,5,5.72035e+12
Amherst41.txt,Lehigh96.txt,5,5.57288e+12
Amherst41.txt,Tufts18.txt,5,6.04083e+12
Bingham82.txt,UPenn7.txt,5,6.09442e+12
Villanova62.txt,Wesleyan43.txt,5,5.77333e+12
Duke14.txt,Brandeis99.txt,5,3.75641e+13
Villanova62.txt,Stanford3.txt,5,8.84312e+12
Harvard1.txt,Carnegie49.txt,5,1.06581e+13
Brown11.txt,JohnsHopkins55.txt,5,7.62137e+12
Pepperdine86.txt,Wellesley22.txt,5,6.18242e+12
Cal65.txt,UChicago30.txt,5,9.1213e+12
Pepperdine86.txt,Bowdoin47.txt,5,5.18729e+12
Brown11.txt,Brandeis99.txt,5,4.54644e+13
Pepperdine86.txt,Baylor93.txt,5,1.2323e+13
Cal65.txt,Cal65.txt,5,8.55775e+12
Brown11.txt,BC17.txt,5,8.76657e+12
Brown11.txt,Lehigh96.txt,5,6.53676e+12
Duke14.txt,Duke14.txt,5,6.62277e+12
Villanova62.txt,Baylor93.txt,5,2.70347e+13
Harvard1.txt,GWU54.txt,5,1.8074e+13
Duke14.txt,BC17.txt,5,8.61495e+12
Villanova62.txt,Rice31.txt,5,6.44529e+12
Bingham82.txt,Tufts18.txt,5,6.40528e+12
Amherst41.txt,UPenn7.txt,5,5.73202e+12
Amherst41.txt,JohnsHopkins55.txt,5,6.66635e+12
Bingham82.txt,Duke14.txt,5,5.97651e+12
USFCA72.txt,UCSC68.txt,5,7.23905e+12
Vermont70.txt,Yale4.txt,5,6.95631e+12
Stanford3.txt,Brandeis99.txt,5,4.38172e+13
NotreDame57.txt,Georgetown15.txt,5,9.51544e+12
William77.txt,Emory27.txt,5,6.01297e+12
USFCA72.txt,Mississippi66.txt,5,9.17561e+12
USFCA72.txt,American75.txt,5,8.2164e+12
Harvard1.txt,Yale4.txt,5,8.90118e+12
William77.txt,Colgate88.txt,5,5.18487e+12
Brandeis99.txt,Syracuse56.txt,5,1.77839e+14
Bucknell39.txt,Wake73.txt,5,4.20749e+12
Bucknell39.txt,Oberlin44.txt,5,4.78848e+12
BC17.txt,Wellesley22.txt,5,9.33506e+12
William77.txt,Rochester38.txt,5,6.24036e+12
Bucknell39.txt,Howard90.txt,5,5.3725e+12
Howard90.txt,Baylor93.txt,5,2.10303e+13
Yale4.txt,Mich67.txt,5,8.97357e+12
Mississippi66.txt,JohnsHopkins55.txt,5,9.79173e+12
Mississippi66.txt,UPenn7.txt,5,8.30182e+12
Yale4.txt,Stanford3.txt,5,7.98704e+12
Howard90.txt,Mississippi66.txt,5,9.18368e+12
Auburn71.txt,Amherst41.txt,5,1.59167e+13
Vermont70.txt,Duke14.txt,5,6.94803e+12
Auburn71.txt,BC17.txt,5,5.69076e+13
Dartmouth6.txt,Georgetown15.txt,5,8.92219e+12
Dartmouth6.txt,Santa74.txt,5,8.89e+12
Auburn71.txt,Bowdoin47.txt,5,1.69729e+13
Vermont70.txt,BC17.txt,5,8.89447e+12
Yale4.txt,UCSC68.txt,5,6.44729e+12
Syracuse56.txt,Syracuse56.txt,5,2.15629e+13
Trinity100.txt,Syracuse56.txt,5,6.74449e+12
Rice31.txt,UPenn7.txt,5,6.00835e+12
Rochester38.txt,Mich67.txt,5,8.23104e+12
Oberlin44.txt,Stanford3.txt,5,7.76547e+12
Oberlin44.txt,Mich67.txt,5,8.77291e+12
Carnegie49.txt,Howard90.txt,5,9.03254e+12
Rochester38.txt,Stanford3.txt,5,7.33966e+12
Smith60.txt,JohnsHopkins55.txt,5,6.53529e+12
Carnegie49.txt,Wake73.txt,5,6.72318e+12
Smith60.txt,Vassar85.txt,5,4.5148e+12
Carnegie49.txt,Emory27.txt,5,6.97402e+12
WashU32.txt,Georgetown15.txt,5,8.88128e+12
Hamilton46.txt,Syracuse56.txt,5,7.80797e+12
UC64.txt,Middlebury45.txt,5,8.34428e+12
UC64.txt,Villanova62.txt,5,1.21802e+13
Hamilton46.txt,NotreDame57.txt,5,6.08471e+12
WashU32.txt,Santa74.txt,5,9.56008e+12
Princeton12.txt,Emory27.txt,5,5.87446e+12
UC64.txt,UCSC68.txt,5,9.76574e+12
UCSC68.txt,Williams40.txt,5,5.36831e+12
WashU32.txt,Williams40.txt,5,5.74222e+12
WashU32.txt,Brown11.txt,5,6.6793e+12
UCSC68.txt,Bowdoin47.txt,5,5.27959e+12
UC64.txt,American75.txt,5,1.11836e+13
WashU32.txt,Bingham82.txt,5,5.98711e+12
American75.txt,Bowdoin47.txt,5,5.99815e+12
Middlebury45.txt,Carnegie49.txt,5,6.56526e+12
Rice31.txt,Trinity100.txt,5,4.55544e+12
Rice31.txt,Wellesley22.txt,5,5.72306e+12
Middlebury45.txt,Columbia2.txt,5,1.67207e+14
American75.txt,Wellesley22.txt,5,7.1927e+12
GWU54.txt,Rice31.txt,5,1.0856e+13
GWU54.txt,Colgate88.txt,5,9.75132e+12
American75.txt,Wesleyan43.txt,5,5.79132e+12
Dartmouth6.txt,Tufts18.txt,5,8.23372e+12
Tufts18.txt,Georgetown15.txt,5,8.44855e+12
Northwestern25.txt,Columbia2.txt,5,2.0482e+15
Vermont70.txt,Santa74.txt,5,7.76119e+12
Tufts18.txt,Santa74.txt,5,8.51436e+12
Dartmouth6.txt,Oberlin44.txt,5,7.43944e+12
Northwestern25.txt,Amherst41.txt,5,1.05742e+13
Mich67.txt,Vassar85.txt,5,7.3175e+12
Northwestern25.txt,Trinity100.txt,5,9.2531e+12
Oklahoma97.txt,Syracuse56.txt,5,6.27352e+13
Howard90.txt,Smith60.txt,5,6.02045e+12
Northwestern25.txt,Stanford3.txt,5,1.50575e+13
Mich67.txt,Brandeis99.txt,5,6.27096e+13
Tufts18.txt,Tufts18.txt,5,7.71142e+12
Bucknell39.txt,Baylor93.txt,5,9.19002e+12
Oklahoma97.txt,Maine59.txt,5,2.04399e+13
Middlebury45.txt,Emory27.txt,5,4.91395e+12
Middlebury45.txt,Tulane29.txt,5,5.86112e+12
MIT8.txt,BC17.txt,5,1.28732e+13
Columbia2.txt,Columbia2.txt,5,6.7551e+16
Middlebury45.txt,Tufts18.txt,5,5.94254e+12
Baylor93.txt,Brandeis99.txt,5,3.90994e+14
Columbia2.txt,Wake73.txt,5,1.76114e+14
MIT8.txt,Colgate88.txt,5,7.06966e+12
USFCA72.txt,BC17.txt,5,9.87774e+12
Columbia2.txt,Emory27.txt,5,1.74906e+14
Bowdoin47.txt,Santa74.txt,5,6.3295e+12
Bowdoin47.txt,Georgetown15.txt,5,6.3559e+12
Maine59.txt,Syracuse56.txt,5,9.57914e+12
Bingham82.txt,Brandeis99.txt,5,3.06917e+13
UChicago30.txt,Stanford3.txt,5,9.66424e+12
Vanderbilt48.txt,Cal65.txt,5,1.01895e+13
Maine59.txt,Mississippi66.txt,5,8.64418e+12
Vanderbilt48.txt,Rice31.txt,5,7.89731e+12
Harvard1.txt,Santa74.txt,5,1.03892e+13
Colgate88.txt,Vassar85.txt,5,4.0787e+12
Vanderbilt48.txt,Stanford3.txt,5,1.08999e+13
Pepperdine86.txt,Duke14.txt,5,6.33841e+12
Wake73.txt,Tulane29.txt,5,5.9881e+12
GWU54.txt,Carnegie49.txt,5,1.80805e+13
Colgate88.txt,Hamilton46.txt,5,4.1351e+12
Colgate88.txt,Santa74.txt,5,5.7364e+12
Princeton12.txt,Vermont70.txt,5,6.94761e+12
Cal65.txt,Lehigh96.txt,5,7.45541e+12
UChicago30.txt,Oklahoma97.txt,5,2.59669e+13
Princeton12.txt,WashU32.txt,5,6.6694e+12
UChicago30.txt,MIT8.txt,5,1.14188e+13
Princeton12.txt,Columbia2.txt,5,2.05805e+14
Princeton12.txt,William77.txt,5,6.79713e+12
Colgate88.txt,Wellesley22.txt,5,4.88495e+12
Cal65.txt,JohnsHopkins55.txt,5,8.93611e+12
GWU54.txt,GWU54.txt,5,8.07431e+13
Wake73.txt,JohnsHopkins55.txt,5,6.70382e+12
Colgate88.txt,Smith60.txt,5,4.16661e+12
Colgate88.txt,Bowdoin47.txt,5,4.09342e+12
Harvard1.txt,Lehigh96.txt,5,9.01753e+12
Pepperdine86.txt,Amherst41.txt,5,5.37141e+12
Vanderbilt48.txt,Baylor93.txt,5,4.89717e+13
Vanderbilt48.txt,Wesleyan43.txt,5,7.05639e+12
Vanderbilt48.txt,UChicago30.txt,5,1.19303e+13
Maine59.txt,Williams40.txt,5,5.85334e+12
Maine59.txt,Trinity100.txt,5,5.42682e+12
UChicago30.txt,NotreDame57.txt,5,8.96043e+12
Bingham82.txt,BC17.txt,5,7.58755e+12
Bowdoin47.txt,Trinity100.txt,5,4.18182e+12
USFCA72.txt,Georgetown15.txt,5,8.67749e+12
Bowdoin47.txt,Wellesley22.txt,5,5.33445e+12
Columbia2.txt,NotreDame57.txt,5,5.1223e+14
Columbia2.txt,UCSC68.txt,5,2.0636e+14
Baylor93.txt,BC17.txt,5,3.32081e+13
MIT8.txt,Maine59.txt,5,9.92375e+12
Middlebury45.txt,Vassar85.txt,5,4.52186e+12
MIT8.txt,Brandeis99.txt,5,6.57021e+13
Middlebury45.txt,JohnsHopkins55.txt,5,6.55214e+12
Columbia2.txt,WashU32.txt,5,4.68638e+14
Bucknell39.txt,Stanford3.txt,5,5.94067e+12
Middlebury45.txt,Brandeis99.txt,5,2.92396e+13
Oklahoma97.txt,Colgate88.txt,5,1.50092e+13
Tufts18.txt,Vassar85.txt,5,5.81399e+12
Northwestern25.txt,Baylor93.txt,5,7.61004e+13
Howard90.txt,Rice31.txt,5,6.44408e+12
Mich67.txt,BC17.txt,5,1.22979e+13
Mich67.txt,Bowdoin47.txt,5,7.3686e+12
Oklahoma97.txt,Tulane29.txt,5,1.975e+13
Northwestern25.txt,Georgetown15.txt,5,2.19049e+13
Northwestern25.txt,Williams40.txt,5,1.14624e+13
Vermont70.txt,Wellesley22.txt,5,6.74974e+12
Dartmouth6.txt,Hamilton46.txt,5,6.3278e+12
Tufts18.txt,Lehigh96.txt,5,7.29798e+12
Tufts18.txt,BC17.txt,5,9.7393e+12
Dartmouth6.txt,Vassar85.txt,5,6.22325e+12
Northwestern25.txt,WashU32.txt,5,1.95925e+13
GWU54.txt,Brown11.txt,5,1.38908e+13
American75.txt,UCSC68.txt,5,7.11495e+12
GWU54.txt,Smith60.txt,5,9.99237e+12
Wesleyan43.txt,Wesleyan43.txt,5,4.17409e+12
Oberlin44.txt,Oberlin44.txt,5,6.28832e+12
Middlebury45.txt,Bucknell39.txt,5,4.12197e+12
Middlebury45.txt,GWU54.txt,5,1.01508e+13
American75.txt,Baylor93.txt,5,1.5411e+13
Rice31.txt,Syracuse56.txt,5,7.88288e+12
WashU32.txt,Vanderbilt48.txt,5,1.33934e+13
UCSC68.txt,Vassar85.txt,5,5.26723e+12
WashU32.txt,Colgate88.txt,5,5.11011e+12
UC64.txt,Oberlin44.txt,5,9.8429e+12
UC64.txt,Wake73.txt,5,8.54505e+12
WashU32.txt,Mississippi66.txt,5,8.5326e+12
UCSC68.txt,Amherst41.txt,5,5.47139e+12
UC64.txt,Maine59.txt,5,1.06329e+13
WashU32.txt,American75.txt,5,7.56363e+12
UCSC68.txt,Baylor93.txt,5,1.25029e+13
UCSC68.txt,Mississippi66.txt,5,7.93598e+12
WashU32.txt,UPenn7.txt,5,6.84183e+12
UC64.txt,Wesleyan43.txt,5,7.93256e+12
Middlebury45.txt,William77.txt,5,5.66455e+12
Middlebury45.txt,WashU32.txt,5,5.562e+12
Oberlin44.txt,Smith60.txt,5,5.36963e+12
Rice31.txt,Santa74.txt,5,6.59019e+12
GWU54.txt,Lehigh96.txt,5,1.98274e+13
Rice31.txt,Georgetown15.txt,5,6.73599e+12
American75.txt,NotreDame57.txt,5,8.11447e+12
Middlebury45.txt,Villanova62.txt,5,6.07625e+12
GWU54.txt,Howard90.txt,5,2.02001e+13
Wesleyan43.txt,Wellesley22.txt,5,5.10828e+12
GWU54.txt,Oberlin44.txt,5,1.3181e+13
Tufts18.txt,Tulane29.txt,5,7.54283e+12
Dartmouth6.txt,American75.txt,5,8.44032e+12
Northwestern25.txt,Dartmouth6.txt,5,1.53423e+13
Northwestern25.txt,Bingham82.txt,5,1.08988e+13
Dartmouth6.txt,UPenn7.txt,5,7.77106e+12
Tufts18.txt,Emory27.txt,5,6.30815e+12
Dartmouth6.txt,Carnegie49.txt,5,9.13684e+12
Mich67.txt,Trinity100.txt,5,6.90115e+12
Howard90.txt,Hamilton46.txt,5,6.13495e+12
Northwestern25.txt,Vassar85.txt,5,1.0135e+13
Northwestern25.txt,Brandeis99.txt,5,3.50657e+14
Oklahoma97.txt,Trinity100.txt,5,1.3993e+13
Mich67.txt,Stanford3.txt,5,1.08111e+13
Oklahoma97.txt,Mich67.txt,5,2.97485e+13
Bucknell39.txt,Wellesley22.txt,5,4.78755e+12
Middlebury45.txt,Santa74.txt,5,6.18175e+12
MIT8.txt,Georgetown15.txt,5,1.11464e+13
Oklahoma97.txt,American75.txt,5,2.32102e+13
